model,dataset,confidence,correct
llama3_8b,pavlick_nli,59.894198179244995,1
llama3_8b,pavlick_nli,57.22576379776001,0
llama3_8b,pavlick_nli,60.175782442092896,0
llama3_8b,pavlick_nli,59.196263551712036,1
llama3_8b,pavlick_nli,62.31611967086792,1
llama3_8b,pavlick_nli,59.84918475151062,1
llama3_8b,pavlick_nli,58.80817770957947,0
llama3_8b,pavlick_nli,59.31795835494995,0
llama3_8b,pavlick_nli,59.567952156066895,1
llama3_8b,pavlick_nli,59.097206592559814,1
llama3_8b,pavlick_nli,56.598806381225586,0
llama3_8b,pavlick_nli,60.09269952774048,1
llama3_8b,pavlick_nli,62.67128586769104,1
llama3_8b,pavlick_nli,61.57137155532837,0
llama3_8b,pavlick_nli,55.65292835235596,1
llama3_8b,pavlick_nli,55.764222145080566,1
llama3_8b,pavlick_nli,60.66017150878906,0
llama3_8b,pavlick_nli,60.44917106628418,1
llama3_8b,pavlick_nli,60.15820503234863,1
llama3_8b,pavlick_nli,58.77380967140198,0
llama3_8b,pavlick_nli,62.60080933570862,1
llama3_8b,pavlick_nli,58.272433280944824,1
llama3_8b,pavlick_nli,59.024691581726074,0
llama3_8b,pavlick_nli,57.93037414550781,1
llama3_8b,pavlick_nli,59.85909700393677,1
llama3_8b,pavlick_nli,59.85896587371826,1
llama3_8b,pavlick_nli,58.680033683776855,1
llama3_8b,pavlick_nli,61.91756725311279,1
llama3_8b,pavlick_nli,59.89099740982056,0
llama3_8b,pavlick_nli,56.78417086601257,1
llama3_8b,pavlick_nli,58.063554763793945,0
llama3_8b,pavlick_nli,59.41228270530701,1
llama3_8b,pavlick_nli,56.42114281654358,1
llama3_8b,pavlick_nli,61.1869752407074,1
llama3_8b,pavlick_nli,56.89508318901062,1
llama3_8b,pavlick_nli,58.587461709976196,1
llama3_8b,pavlick_nli,58.30574035644531,1
llama3_8b,pavlick_nli,63.45263123512268,1
llama3_8b,pavlick_nli,59.820157289505005,0
llama3_8b,pavlick_nli,61.163848638534546,1
llama3_8b,pavlick_nli,58.31444263458252,0
llama3_8b,pavlick_nli,61.42414212226868,1
llama3_8b,pavlick_nli,54.76568341255188,1
llama3_8b,pavlick_nli,60.90698838233948,0
llama3_8b,pavlick_nli,60.22126078605652,1
llama3_8b,pavlick_nli,57.90080428123474,1
llama3_8b,pavlick_nli,58.789896965026855,0
llama3_8b,pavlick_nli,57.565927505493164,0
llama3_8b,pavlick_nli,60.59401035308838,0
llama3_8b,pavlick_nli,60.46031713485718,1
llama3_8b,pavlick_nli,60.044991970062256,0
llama3_8b,pavlick_nli,57.53782391548157,1
llama3_8b,pavlick_nli,58.19023847579956,1
llama3_8b,pavlick_nli,60.790830850601196,1
llama3_8b,pavlick_nli,60.49523949623108,1
llama3_8b,pavlick_nli,59.711480140686035,0
llama3_8b,pavlick_nli,59.54402685165405,1
llama3_8b,pavlick_nli,57.90778398513794,1
llama3_8b,pavlick_nli,58.9077889919281,1
llama3_8b,pavlick_nli,60.78019142150879,0
llama3_8b,pavlick_nli,57.69927501678467,1
llama3_8b,pavlick_nli,58.86434316635132,1
llama3_8b,pavlick_nli,59.04402732849121,1
llama3_8b,pavlick_nli,57.896822690963745,1
llama3_8b,pavlick_nli,59.23835039138794,1
llama3_8b,pavlick_nli,59.813547134399414,1
llama3_8b,pavlick_nli,59.17200446128845,0
llama3_8b,pavlick_nli,60.577183961868286,1
llama3_8b,pavlick_nli,60.20088195800781,0
llama3_8b,pavlick_nli,60.73011755943298,1
llama3_8b,pavlick_nli,60.501980781555176,1
llama3_8b,pavlick_nli,57.88432955741882,0
llama3_8b,pavlick_nli,60.29347777366638,1
llama3_8b,pavlick_nli,57.86369442939758,1
llama3_8b,pavlick_nli,59.04271602630615,1
llama3_8b,pavlick_nli,61.016517877578735,1
llama3_8b,pavlick_nli,61.761730909347534,0
llama3_8b,pavlick_nli,62.3954176902771,1
llama3_8b,pavlick_nli,60.00276803970337,0
llama3_8b,pavlick_nli,54.98518943786621,0
llama3_8b,pavlick_nli,59.593528509140015,0
llama3_8b,pavlick_nli,58.40387940406799,0
llama3_8b,pavlick_nli,58.57612490653992,0
llama3_8b,pavlick_nli,60.024815797805786,0
llama3_8b,pavlick_nli,55.73253035545349,0
llama3_8b,pavlick_nli,57.322126626968384,1
llama3_8b,pavlick_nli,61.94268465042114,1
llama3_8b,pavlick_nli,58.75296592712402,1
llama3_8b,pavlick_nli,58.2857608795166,0
llama3_8b,pavlick_nli,60.3975772857666,0
llama3_8b,pavlick_nli,56.26709461212158,0
llama3_8b,pavlick_nli,59.58957076072693,1
llama3_8b,pavlick_nli,59.92119312286377,0
llama3_8b,pavlick_nli,60.602086782455444,0
llama3_8b,pavlick_nli,59.80707406997681,0
llama3_8b,pavlick_nli,56.77174925804138,1
llama3_8b,pavlick_nli,58.40911865234375,1
llama3_8b,pavlick_nli,57.60757923126221,0
llama3_8b,pavlick_nli,60.46701669692993,1
llama3_8b,pavlick_nli,58.21652412414551,0
llama3_8b,pavlick_nli,60.746610164642334,0
llama3_8b,pavlick_nli,58.91868472099304,1
llama3_8b,pavlick_nli,61.367666721343994,1
llama3_8b,pavlick_nli,57.72533416748047,1
llama3_8b,pavlick_nli,58.37980508804321,0
llama3_8b,pavlick_nli,60.461580753326416,1
llama3_8b,pavlick_nli,58.28819274902344,0
llama3_8b,pavlick_nli,59.56125855445862,1
llama3_8b,pavlick_nli,57.26609230041504,1
llama3_8b,pavlick_nli,58.838456869125366,0
llama3_8b,pavlick_nli,59.03070569038391,1
llama3_8b,pavlick_nli,60.86360812187195,0
llama3_8b,pavlick_nli,64.11570906639099,0
llama3_8b,pavlick_nli,58.3993136882782,0
llama3_8b,pavlick_nli,57.90171027183533,1
llama3_8b,pavlick_nli,58.1637442111969,0
llama3_8b,pavlick_nli,57.63649940490723,1
llama3_8b,pavlick_nli,60.54786443710327,1
llama3_8b,pavlick_nli,58.78497362136841,0
llama3_8b,pavlick_nli,58.519768714904785,1
llama3_8b,pavlick_nli,60.98334193229675,1
llama3_8b,pavlick_nli,59.98094081878662,0
llama3_8b,pavlick_nli,56.784820556640625,0
llama3_8b,pavlick_nli,58.80795121192932,0
llama3_8b,pavlick_nli,61.87108755111694,1
llama3_8b,pavlick_nli,58.889442682266235,0
llama3_8b,pavlick_nli,55.66865801811218,1
llama3_8b,pavlick_nli,61.83009147644043,0
llama3_8b,pavlick_nli,58.86050462722778,1
llama3_8b,pavlick_nli,65.61433672904968,1
llama3_8b,pavlick_nli,59.01209115982056,1
llama3_8b,pavlick_nli,59.45215821266174,0
llama3_8b,pavlick_nli,60.3010892868042,1
llama3_8b,pavlick_nli,59.21053886413574,0
llama3_8b,pavlick_nli,58.517563343048096,0
llama3_8b,pavlick_nli,62.02341318130493,1
llama3_8b,pavlick_nli,61.29304766654968,1
llama3_8b,pavlick_nli,59.12742614746094,0
llama3_8b,pavlick_nli,58.669137954711914,1
llama3_8b,pavlick_nli,60.20371913909912,0
llama3_8b,pavlick_nli,60.041600465774536,1
llama3_8b,pavlick_nli,58.464229106903076,0
llama3_8b,pavlick_nli,62.18963861465454,1
llama3_8b,pavlick_nli,58.63552689552307,1
llama3_8b,pavlick_nli,60.88685393333435,1
llama3_8b,pavlick_nli,63.1237268447876,1
llama3_8b,pavlick_nli,62.19022870063782,0
llama3_8b,pavlick_nli,58.08435678482056,0
llama3_8b,pavlick_nli,55.88216185569763,1
llama3_8b,pavlick_nli,58.78801941871643,1
llama3_8b,pavlick_nli,58.23600888252258,0
llama3_8b,pavlick_nli,60.09140610694885,0
llama3_8b,pavlick_nli,59.059327840805054,1
llama3_8b,pavlick_nli,60.36481857299805,0
llama3_8b,pavlick_nli,57.914745807647705,1
llama3_8b,pavlick_nli,55.51115274429321,0
llama3_8b,pavlick_nli,60.04650592803955,1
llama3_8b,pavlick_nli,61.246055364608765,1
llama3_8b,pavlick_nli,59.1525137424469,1
llama3_8b,pavlick_nli,58.70487093925476,1
llama3_8b,pavlick_nli,59.25154089927673,0
llama3_8b,pavlick_nli,59.15658473968506,0
llama3_8b,pavlick_nli,60.03575325012207,1
llama3_8b,pavlick_nli,62.26754188537598,1
mistral_7b,truthfulqa,53.982776403427124,0
mistral_7b,truthfulqa,65.81328511238098,1
mistral_7b,truthfulqa,45.602309703826904,1
mistral_7b,truthfulqa,52.98085808753967,1
mistral_7b,truthfulqa,53.95594239234924,1
mistral_7b,truthfulqa,46.849068999290466,0
mistral_7b,truthfulqa,53.453630208969116,0
mistral_7b,truthfulqa,49.07716512680054,0
mistral_7b,truthfulqa,60.60296893119812,1
mistral_7b,truthfulqa,46.91323935985565,0
mistral_7b,truthfulqa,40.839096903800964,0
mistral_7b,truthfulqa,43.93543899059296,0
mistral_7b,truthfulqa,61.42630577087402,1
mistral_7b,truthfulqa,51.278477907180786,0
mistral_7b,truthfulqa,50.620388984680176,0
mistral_7b,truthfulqa,59.3045175075531,0
mistral_7b,truthfulqa,56.557273864746094,0
mistral_7b,truthfulqa,40.21634757518768,0
mistral_7b,truthfulqa,47.14332818984985,1
mistral_7b,truthfulqa,53.72052192687988,0
mistral_7b,truthfulqa,52.55400538444519,1
mistral_7b,truthfulqa,53.722208738327026,1
mistral_7b,truthfulqa,43.85761916637421,0
mistral_7b,truthfulqa,42.14963614940643,0
mistral_7b,truthfulqa,61.6955041885376,1
mistral_7b,truthfulqa,53.63461971282959,0
mistral_7b,truthfulqa,39.867737889289856,1
mistral_7b,truthfulqa,41.26134216785431,0
mistral_7b,truthfulqa,55.47505021095276,1
mistral_7b,truthfulqa,44.10100281238556,1
mistral_7b,truthfulqa,39.634689688682556,0
mistral_7b,truthfulqa,47.44692146778107,0
mistral_7b,truthfulqa,54.353880882263184,0
mistral_7b,truthfulqa,42.69770681858063,1
mistral_7b,truthfulqa,42.02905297279358,0
mistral_7b,truthfulqa,56.99834227561951,0
mistral_7b,truthfulqa,53.12049984931946,0
mistral_7b,truthfulqa,46.92579209804535,0
mistral_7b,truthfulqa,45.86789608001709,0
mistral_7b,truthfulqa,45.463958382606506,0
mistral_7b,truthfulqa,64.66556787490845,0
mistral_7b,truthfulqa,42.338669300079346,0
mistral_7b,truthfulqa,37.90519833564758,0
mistral_7b,truthfulqa,50.94403028488159,1
mistral_7b,truthfulqa,52.68954634666443,1
mistral_7b,truthfulqa,57.47898817062378,1
mistral_7b,truthfulqa,49.37829077243805,1
mistral_7b,truthfulqa,60.17215847969055,0
mistral_7b,truthfulqa,57.68037438392639,0
mistral_7b,truthfulqa,52.36089825630188,0
mistral_7b,truthfulqa,49.079349637031555,1
mistral_7b,truthfulqa,53.13238501548767,1
mistral_7b,truthfulqa,42.557740211486816,0
mistral_7b,truthfulqa,61.39782667160034,0
mistral_7b,truthfulqa,56.33037090301514,0
mistral_7b,truthfulqa,53.98740768432617,1
mistral_7b,truthfulqa,46.66224718093872,1
mistral_7b,truthfulqa,62.50661611557007,1
mistral_7b,truthfulqa,55.661290884017944,0
mistral_7b,truthfulqa,44.33973431587219,0
mistral_7b,truthfulqa,41.878777742385864,1
mistral_7b,truthfulqa,56.77065849304199,0
mistral_7b,truthfulqa,47.59264290332794,1
mistral_7b,truthfulqa,50.91615915298462,1
mistral_7b,truthfulqa,40.93513488769531,1
mistral_7b,truthfulqa,63.825827836990356,1
mistral_7b,truthfulqa,56.53679370880127,0
mistral_7b,truthfulqa,47.802937030792236,0
mistral_7b,truthfulqa,43.00827383995056,0
mistral_7b,truthfulqa,62.98307180404663,0
mistral_7b,truthfulqa,63.6177122592926,1
mistral_7b,truthfulqa,49.317535758018494,0
mistral_7b,truthfulqa,43.53243112564087,1
mistral_7b,truthfulqa,52.08477973937988,0
mistral_7b,truthfulqa,65.70077538490295,0
mistral_7b,truthfulqa,55.24446964263916,1
mistral_7b,truthfulqa,57.29700326919556,1
mistral_7b,truthfulqa,42.984893918037415,0
mistral_7b,truthfulqa,50.90375542640686,0
mistral_7b,truthfulqa,41.86145067214966,1
mistral_7b,truthfulqa,44.99111473560333,0
mistral_7b,truthfulqa,59.15725231170654,1
mistral_7b,truthfulqa,60.9371542930603,1
mistral_7b,truthfulqa,44.891053438186646,0
mistral_7b,truthfulqa,62.48142123222351,0
mistral_7b,truthfulqa,45.83829641342163,1
mistral_7b,truthfulqa,57.21040368080139,0
mistral_7b,truthfulqa,42.19825267791748,0
mistral_7b,truthfulqa,44.020676612854004,0
mistral_7b,truthfulqa,57.76371955871582,0
mistral_7b,truthfulqa,44.077277183532715,0
mistral_7b,truthfulqa,50.90661644935608,1
mistral_7b,truthfulqa,42.66469478607178,0
mistral_7b,truthfulqa,53.21359634399414,1
mistral_7b,truthfulqa,53.58147621154785,0
mistral_7b,truthfulqa,48.91248643398285,0
mistral_7b,truthfulqa,44.65009272098541,0
mistral_7b,truthfulqa,62.260282039642334,0
mistral_7b,truthfulqa,42.093491554260254,0
mistral_7b,truthfulqa,45.50756812095642,0
mistral_7b,truthfulqa,45.915600657463074,0
mistral_7b,truthfulqa,55.689311027526855,0
mistral_7b,truthfulqa,53.37955355644226,1
mistral_7b,truthfulqa,54.999375343322754,0
mistral_7b,truthfulqa,56.25694394111633,1
mistral_7b,truthfulqa,48.796358704566956,1
mistral_7b,truthfulqa,54.20495867729187,1
mistral_7b,truthfulqa,50.14045834541321,1
mistral_7b,truthfulqa,49.39086139202118,0
mistral_7b,truthfulqa,41.79161190986633,1
mistral_7b,truthfulqa,53.20112705230713,1
mistral_7b,truthfulqa,55.52024245262146,0
mistral_7b,truthfulqa,45.05784511566162,0
mistral_7b,truthfulqa,57.619649171829224,1
mistral_7b,truthfulqa,40.5333548784256,0
mistral_7b,truthfulqa,66.62541031837463,0
mistral_7b,truthfulqa,43.00909340381622,0
mistral_7b,truthfulqa,46.265190839767456,1
mistral_7b,truthfulqa,44.91066634654999,0
mistral_7b,truthfulqa,45.06118297576904,1
mistral_7b,truthfulqa,39.13991451263428,0
mistral_7b,truthfulqa,41.60802364349365,1
mistral_7b,truthfulqa,53.085923194885254,1
mistral_7b,truthfulqa,54.13919687271118,0
mistral_7b,truthfulqa,43.0232435464859,0
mistral_7b,truthfulqa,45.95782458782196,1
mistral_7b,truthfulqa,52.882516384124756,1
mistral_7b,truthfulqa,37.21792995929718,0
mistral_7b,truthfulqa,40.19373953342438,0
mistral_7b,truthfulqa,44.34484839439392,0
mistral_7b,truthfulqa,51.018548011779785,0
mistral_7b,truthfulqa,50.368714332580566,0
mistral_7b,truthfulqa,42.255210876464844,0
mistral_7b,truthfulqa,52.838242053985596,1
mistral_7b,truthfulqa,74.52929615974426,0
mistral_7b,truthfulqa,45.73533236980438,0
mistral_7b,truthfulqa,55.788636207580566,0
mistral_7b,truthfulqa,53.91973257064819,1
mistral_7b,truthfulqa,36.411261558532715,0
mistral_7b,truthfulqa,45.59456706047058,1
mistral_7b,truthfulqa,63.338857889175415,1
mistral_7b,truthfulqa,55.27153015136719,1
mistral_7b,truthfulqa,44.92911398410797,0
mistral_7b,truthfulqa,55.14063835144043,0
mistral_7b,truthfulqa,49.47866201400757,1
mistral_7b,truthfulqa,50.642770528793335,0
mistral_7b,truthfulqa,56.36863112449646,1
mistral_7b,truthfulqa,59.03034806251526,1
mistral_7b,truthfulqa,54.551851749420166,0
mistral_7b,truthfulqa,51.269471645355225,1
mistral_7b,truthfulqa,49.83966946601868,0
mistral_7b,truthfulqa,51.19340419769287,0
mistral_7b,truthfulqa,62.77630925178528,1
mistral_7b,truthfulqa,47.21961319446564,1
mistral_7b,truthfulqa,61.090487241744995,1
mistral_7b,truthfulqa,49.779877066612244,0
mistral_7b,truthfulqa,47.55598306655884,0
mistral_7b,truthfulqa,48.13925921916962,0
mistral_7b,truthfulqa,52.229779958724976,0
mistral_7b,truthfulqa,58.63804221153259,0
mistral_7b,truthfulqa,54.30477261543274,1
mistral_7b,truthfulqa,66.4246678352356,1
mistral_7b,truthfulqa,50.822436809539795,0
mistral_7b,truthfulqa,51.10906362533569,0
mistral_7b,truthfulqa,45.72933316230774,0
mistral_7b,truthfulqa,61.586278676986694,1
mistral_7b,truthfulqa,52.54608988761902,0
mistral_7b,truthfulqa,48.87724220752716,1
mistral_7b,truthfulqa,45.92941403388977,1
mistral_7b,truthfulqa,51.829057931900024,0
mistral_7b,truthfulqa,51.2722909450531,1
mistral_7b,truthfulqa,54.59928512573242,1
mistral_7b,truthfulqa,58.293306827545166,1
mistral_7b,truthfulqa,53.75473499298096,1
mistral_7b,truthfulqa,52.59721279144287,1
mistral_7b,truthfulqa,48.39166700839996,0
mistral_7b,truthfulqa,63.06346654891968,1
mistral_7b,truthfulqa,42.73921251296997,0
mistral_7b,truthfulqa,48.76896142959595,1
mistral_7b,truthfulqa,54.34829592704773,1
mistral_7b,truthfulqa,54.13045287132263,1
mistral_7b,truthfulqa,49.6059387922287,0
mistral_7b,truthfulqa,50.34748315811157,0
mistral_7b,truthfulqa,45.03137469291687,0
mistral_7b,truthfulqa,50.11299252510071,0
mistral_7b,truthfulqa,46.867018938064575,0
mistral_7b,truthfulqa,45.44595777988434,1
mistral_7b,truthfulqa,61.52706742286682,1
mistral_7b,truthfulqa,40.82895219326019,1
mistral_7b,truthfulqa,50.462472438812256,0
mistral_7b,truthfulqa,51.937371492385864,0
mistral_7b,truthfulqa,53.52376699447632,1
mistral_7b,truthfulqa,53.485435247421265,1
mistral_7b,truthfulqa,55.73580265045166,1
mistral_7b,truthfulqa,48.78932237625122,1
mistral_7b,truthfulqa,52.131420373916626,1
mistral_7b,truthfulqa,44.741156697273254,0
mistral_7b,truthfulqa,47.699958086013794,0
mistral_7b,truthfulqa,50.1958966255188,1
mistral_7b,truthfulqa,53.90848517417908,1
mistral_7b,truthfulqa,45.27438282966614,1
mistral_7b,truthfulqa,58.988940715789795,0
mistral_7b,truthfulqa,43.62612962722778,0
mistral_7b,truthfulqa,52.352118492126465,0
mistral_7b,truthfulqa,45.76179385185242,1
mistral_7b,truthfulqa,58.88414978981018,0
mistral_7b,truthfulqa,43.45172047615051,0
mistral_7b,truthfulqa,53.510117530822754,1
mistral_7b,truthfulqa,46.247491240501404,0
mistral_7b,truthfulqa,49.01178777217865,0
mistral_7b,truthfulqa,50.45604109764099,1
mistral_7b,truthfulqa,52.877652645111084,0
mistral_7b,truthfulqa,65.15447497367859,0
mistral_7b,truthfulqa,50.168585777282715,1
mistral_7b,truthfulqa,45.96516788005829,0
mistral_7b,truthfulqa,56.57699108123779,1
mistral_7b,truthfulqa,47.65793979167938,1
mistral_7b,truthfulqa,55.35515546798706,0
mistral_7b,truthfulqa,45.22714614868164,1
mistral_7b,truthfulqa,48.19223880767822,0
mistral_7b,truthfulqa,56.26111030578613,0
mistral_7b,truthfulqa,47.35702872276306,1
mistral_7b,truthfulqa,35.529541969299316,0
mistral_7b,truthfulqa,47.34382927417755,0
mistral_7b,truthfulqa,51.79178714752197,1
mistral_7b,truthfulqa,44.894737005233765,0
mistral_7b,truthfulqa,51.72829031944275,1
mistral_7b,truthfulqa,48.93671274185181,0
mistral_7b,truthfulqa,47.617948055267334,0
mistral_7b,truthfulqa,43.56836676597595,0
mistral_7b,truthfulqa,51.633429527282715,1
mistral_7b,truthfulqa,43.075692653656006,0
mistral_7b,truthfulqa,52.93665528297424,1
mistral_7b,truthfulqa,51.36318802833557,1
mistral_7b,truthfulqa,45.93939185142517,1
mistral_7b,truthfulqa,50.92461705207825,0
mistral_7b,truthfulqa,53.32306623458862,0
mistral_7b,truthfulqa,54.75354194641113,0
mistral_7b,truthfulqa,40.12226760387421,0
mistral_7b,truthfulqa,52.35810875892639,1
mistral_7b,truthfulqa,46.30025029182434,0
mistral_7b,truthfulqa,44.54602301120758,1
mistral_7b,truthfulqa,50.411248207092285,1
mistral_7b,truthfulqa,56.826967000961304,1
mistral_7b,truthfulqa,49.55255389213562,1
mistral_7b,truthfulqa,65.91244339942932,0
mistral_7b,truthfulqa,56.04109764099121,1
mistral_7b,truthfulqa,42.89213418960571,0
mistral_7b,truthfulqa,55.08495569229126,1
mistral_7b,truthfulqa,61.25551462173462,0
mistral_7b,truthfulqa,54.800593852996826,1
mistral_7b,truthfulqa,35.93334257602692,0
mistral_7b,truthfulqa,51.283615827560425,0
mistral_7b,truthfulqa,51.50492191314697,1
mistral_7b,truthfulqa,48.192259669303894,0
mistral_7b,truthfulqa,47.646382451057434,0
mistral_7b,truthfulqa,59.747785329818726,0
mistral_7b,truthfulqa,46.630874276161194,0
mistral_7b,truthfulqa,55.09878993034363,1
mistral_7b,truthfulqa,43.77077519893646,1
mistral_7b,truthfulqa,56.38945698738098,1
mistral_7b,truthfulqa,56.173646450042725,0
mistral_7b,truthfulqa,60.4708194732666,0
mistral_7b,truthfulqa,41.76223874092102,0
mistral_7b,truthfulqa,45.959267020225525,0
mistral_7b,truthfulqa,43.80306303501129,0
mistral_7b,truthfulqa,40.25066792964935,0
mistral_7b,truthfulqa,44.87699866294861,1
mistral_7b,truthfulqa,72.44219183921814,0
mistral_7b,truthfulqa,48.66276681423187,0
mistral_7b,truthfulqa,47.830161452293396,1
mistral_7b,truthfulqa,58.54380130767822,0
mistral_7b,truthfulqa,49.32723939418793,1
mistral_7b,truthfulqa,40.12894332408905,0
mistral_7b,truthfulqa,50.53427219390869,1
mistral_7b,truthfulqa,52.275216579437256,0
mistral_7b,truthfulqa,59.95034575462341,0
mistral_7b,truthfulqa,45.58993577957153,1
mistral_7b,truthfulqa,57.277411222457886,0
mistral_7b,truthfulqa,48.351576924324036,1
mistral_7b,truthfulqa,57.226407527923584,0
mistral_7b,truthfulqa,44.695159792900085,0
mistral_7b,truthfulqa,49.06870722770691,0
mistral_7b,truthfulqa,41.76695644855499,0
mistral_7b,truthfulqa,59.14008617401123,1
mistral_7b,truthfulqa,59.21657681465149,1
mistral_7b,truthfulqa,54.5806884765625,0
mistral_7b,truthfulqa,55.98716735839844,1
mistral_7b,truthfulqa,48.66334795951843,1
mistral_7b,truthfulqa,47.62062132358551,0
mistral_7b,truthfulqa,46.587204933166504,1
mistral_7b,truthfulqa,55.68973422050476,0
mistral_7b,truthfulqa,54.43095564842224,1
mistral_7b,truthfulqa,56.758660078048706,1
mistral_7b,truthfulqa,52.01358199119568,1
mistral_7b,truthfulqa,55.51581382751465,0
mistral_7b,truthfulqa,57.95496106147766,0
mistral_7b,truthfulqa,58.992063999176025,1
mistral_7b,truthfulqa,44.849637150764465,1
mistral_7b,truthfulqa,52.64761447906494,0
mistral_7b,truthfulqa,71.67436480522156,1
mistral_7b,truthfulqa,50.09441375732422,1
mistral_7b,truthfulqa,58.33432674407959,1
mistral_7b,truthfulqa,45.19319832324982,1
mistral_7b,truthfulqa,44.8914110660553,1
mistral_7b,truthfulqa,58.45664739608765,1
mistral_7b,truthfulqa,34.410059452056885,1
mistral_7b,truthfulqa,53.637224435806274,0
mistral_7b,truthfulqa,43.46948564052582,1
mistral_7b,truthfulqa,58.50898623466492,1
mistral_7b,truthfulqa,48.329952359199524,1
mistral_7b,truthfulqa,60.057806968688965,0
mistral_7b,truthfulqa,56.69950842857361,1
mistral_7b,truthfulqa,44.98161971569061,1
mistral_7b,truthfulqa,49.629539251327515,0
mistral_7b,truthfulqa,49.72335696220398,0
mistral_7b,truthfulqa,47.572287917137146,1
mistral_7b,truthfulqa,42.42810904979706,0
mistral_7b,truthfulqa,53.15353274345398,0
mistral_7b,truthfulqa,56.66470527648926,1
mistral_7b,truthfulqa,47.404539585113525,1
mistral_7b,truthfulqa,48.97298514842987,0
mistral_7b,truthfulqa,50.10988712310791,0
mistral_7b,truthfulqa,46.28678858280182,0
mistral_7b,truthfulqa,55.29122352600098,0
mistral_7b,truthfulqa,45.40750980377197,0
mistral_7b,truthfulqa,40.38774371147156,0
mistral_7b,truthfulqa,53.79045009613037,1
mistral_7b,truthfulqa,47.23741412162781,1
mistral_7b,truthfulqa,45.18372714519501,0
mistral_7b,truthfulqa,41.72692894935608,1
mistral_7b,truthfulqa,51.027488708496094,0
mistral_7b,truthfulqa,57.3880672454834,1
mistral_7b,truthfulqa,55.363404750823975,0
mistral_7b,truthfulqa,60.921114683151245,1
mistral_7b,truthfulqa,48.69762361049652,0
mistral_7b,truthfulqa,61.329030990600586,0
mistral_7b,truthfulqa,37.150660157203674,0
mistral_7b,truthfulqa,48.5226184129715,1
mistral_7b,truthfulqa,67.029470205307,0
mistral_7b,truthfulqa,46.85267508029938,1
mistral_7b,truthfulqa,53.50633263587952,0
mistral_7b,truthfulqa,62.73955702781677,1
mistral_7b,truthfulqa,56.23655319213867,1
mistral_7b,truthfulqa,52.431732416152954,0
mistral_7b,truthfulqa,51.215070486068726,0
mistral_7b,truthfulqa,64.35180902481079,1
mistral_7b,truthfulqa,57.242149114608765,0
mistral_7b,truthfulqa,61.033058166503906,1
mistral_7b,truthfulqa,55.00867962837219,1
mistral_7b,truthfulqa,51.62627696990967,0
mistral_7b,truthfulqa,58.04576873779297,0
mistral_7b,truthfulqa,53.65020036697388,0
mistral_7b,truthfulqa,48.25921952724457,0
mistral_7b,truthfulqa,56.45851492881775,1
mistral_7b,truthfulqa,52.07701325416565,0
mistral_7b,truthfulqa,58.77849459648132,0
mistral_7b,truthfulqa,54.803186655044556,0
mistral_7b,truthfulqa,43.51021647453308,0
mistral_7b,truthfulqa,49.78357553482056,1
mistral_7b,truthfulqa,40.04371762275696,0
mistral_7b,truthfulqa,52.671706676483154,1
mistral_7b,truthfulqa,52.3459792137146,0
mistral_7b,truthfulqa,42.75381863117218,0
mistral_7b,truthfulqa,44.64751183986664,0
mistral_7b,truthfulqa,39.861851930618286,0
mistral_7b,truthfulqa,68.1230902671814,0
mistral_7b,truthfulqa,60.29234528541565,0
mistral_7b,truthfulqa,51.58088207244873,0
mistral_7b,truthfulqa,44.61120963096619,0
mistral_7b,truthfulqa,53.439319133758545,1
mistral_7b,truthfulqa,65.71481823921204,0
mistral_7b,truthfulqa,44.25838589668274,1
mistral_7b,truthfulqa,41.7563796043396,0
mistral_7b,truthfulqa,52.00178623199463,1
mistral_7b,truthfulqa,48.531678318977356,0
mistral_7b,truthfulqa,64.14193511009216,1
mistral_7b,truthfulqa,55.71957230567932,1
mistral_7b,truthfulqa,65.8009946346283,1
mistral_7b,truthfulqa,41.68362319469452,1
mistral_7b,truthfulqa,53.999704122543335,0
mistral_7b,truthfulqa,46.190693974494934,1
mistral_7b,truthfulqa,48.13160598278046,0
mistral_7b,truthfulqa,44.28824484348297,1
mistral_7b,truthfulqa,62.37704157829285,1
mistral_7b,truthfulqa,43.23085844516754,1
mistral_7b,truthfulqa,57.21036195755005,1
mistral_7b,truthfulqa,65.79049825668335,1
mistral_7b,truthfulqa,48.19007217884064,1
mistral_7b,truthfulqa,51.00600719451904,0
mistral_7b,truthfulqa,48.18245768547058,0
mistral_7b,truthfulqa,48.892056941986084,0
mistral_7b,truthfulqa,59.88711714744568,1
mistral_7b,truthfulqa,53.386420011520386,0
mistral_7b,truthfulqa,54.558706283569336,0
mistral_7b,truthfulqa,53.260862827301025,0
mistral_7b,truthfulqa,47.11693227291107,1
mistral_7b,truthfulqa,47.26856350898743,1
mistral_7b,truthfulqa,52.74220108985901,1
mistral_7b,truthfulqa,52.56500840187073,1
mistral_7b,truthfulqa,45.5840528011322,0
mistral_7b,truthfulqa,51.84783339500427,0
mistral_7b,truthfulqa,50.416457653045654,1
mistral_7b,truthfulqa,38.28436732292175,0
mistral_7b,truthfulqa,42.00386703014374,0
mistral_7b,truthfulqa,53.37871313095093,0
mistral_7b,truthfulqa,47.76095151901245,1
mistral_7b,truthfulqa,45.653411746025085,1
mistral_7b,truthfulqa,67.10169911384583,0
mistral_7b,truthfulqa,59.18152332305908,1
mistral_7b,truthfulqa,43.982088565826416,0
mistral_7b,truthfulqa,56.9072961807251,1
