model,dataset,model_key,dataset_key,alpha,stc_mean,stc_p05,stc_p50,stc_p95,observed_stc,n,y_defer_rate,error_rate
Mistral,MedQA,mistral_7b,medqa,0.8,0.9392626687923482,0.9392626687923478,0.9392626687923482,0.9392626687923487,4.113969449285871e-06,19115,0.5011770860580695,0.5324614177347633
Mistral,MedQA,mistral_7b,medqa,0.8500000000000001,0.9392626687923482,0.939262668792348,0.9392626687923482,0.9392626687923487,4.113969449285871e-06,19115,0.5011770860580695,0.5324614177347633
Mistral,MedQA,mistral_7b,medqa,0.9,0.9392626687923482,0.9392626687923478,0.9392626687923482,0.9392626687923487,4.113969449285871e-06,19115,0.5011770860580695,0.5324614177347633
Mistral,MedQA,mistral_7b,medqa,0.9500000000000001,0.9392626687923482,0.9392626687923478,0.9392626687923482,0.9392626687923488,4.113969449285871e-06,19115,0.5011770860580695,0.5324614177347633
Mistral,MedQA,mistral_7b,medqa,1.0,0.9392626687923508,0.9392626687923508,0.9392626687923508,0.9392626687923508,4.113969449285871e-06,19115,0.5011770860580695,0.5324614177347633
Mistral,PopQA,mistral_7b,popqa,0.0,0.006660931552056903,0.0008457794920865546,0.0055209580526012535,0.015190072662988118,7.438018334700375e-05,13837,0.8884151188841511,0.5331357953313579
Mistral,PopQA,mistral_7b,popqa,0.05,0.08390092661534287,0.07067363128098568,0.08334883081008276,0.09832442952776366,7.438018334700375e-05,13837,0.8884151188841511,0.5331357953313579
Mistral,PopQA,mistral_7b,popqa,0.1,0.1759003312845383,0.16176943914890551,0.17582487819115264,0.19008735316037262,7.438018334700375e-05,13837,0.8884151188841511,0.5331357953313579
Mistral,PopQA,mistral_7b,popqa,0.15000000000000002,0.2801194564434926,0.26600052638364,0.2802630013528603,0.294985556159797,7.438018334700375e-05,13837,0.8884151188841511,0.5331357953313579
Mistral,PopQA,mistral_7b,popqa,0.2,0.3787108850274951,0.37872008662424905,0.37872008662424944,0.37872008662424983,7.438018334700375e-05,13837,0.8884151188841511,0.5331357953313579
Mistral,PopQA,mistral_7b,popqa,0.25,0.37872008662424944,0.3787200866242491,0.37872008662424944,0.37872008662424983,7.438018334700375e-05,13837,0.8884151188841511,0.5331357953313579
Mistral,PopQA,mistral_7b,popqa,0.30000000000000004,0.3787200866242494,0.3787200866242491,0.37872008662424944,0.3787200866242498,7.438018334700375e-05,13837,0.8884151188841511,0.5331357953313579
Mistral,PopQA,mistral_7b,popqa,0.35000000000000003,0.3787200866242495,0.37872008662424916,0.3787200866242495,0.37872008662424983,7.438018334700375e-05,13837,0.8884151188841511,0.5331357953313579
Mistral,PopQA,mistral_7b,popqa,0.4,0.3787200866242495,0.3787200866242491,0.37872008662424944,0.37872008662424983,7.438018334700375e-05,13837,0.8884151188841511,0.5331357953313579
Mistral,PopQA,mistral_7b,popqa,0.45,0.3787200866242495,0.3787200866242491,0.3787200866242495,0.3787200866242499,7.438018334700375e-05,13837,0.8884151188841511,0.5331357953313579
Mistral,PopQA,mistral_7b,popqa,0.5,0.37872008662424944,0.3787200866242491,0.3787200866242495,0.37872008662424983,7.438018334700375e-05,13837,0.8884151188841511,0.5331357953313579
Mistral,PopQA,mistral_7b,popqa,0.55,0.37872008662424944,0.37872008662424916,0.37872008662424944,0.37872008662424983,7.438018334700375e-05,13837,0.8884151188841511,0.5331357953313579
Mistral,PopQA,mistral_7b,popqa,0.6000000000000001,0.37872008662424944,0.37872008662424905,0.37872008662424944,0.37872008662424983,7.438018334700375e-05,13837,0.8884151188841511,0.5331357953313579
Mistral,PopQA,mistral_7b,popqa,0.65,0.37872008662424944,0.3787200866242491,0.37872008662424944,0.37872008662424983,7.438018334700375e-05,13837,0.8884151188841511,0.5331357953313579
Mistral,PopQA,mistral_7b,popqa,0.7000000000000001,0.37872008662424944,0.37872008662424905,0.37872008662424944,0.37872008662424983,7.438018334700375e-05,13837,0.8884151188841511,0.5331357953313579
Mistral,PopQA,mistral_7b,popqa,0.75,0.3787200866242495,0.37872008662424905,0.3787200866242495,0.3787200866242499,7.438018334700375e-05,13837,0.8884151188841511,0.5331357953313579
Mistral,PopQA,mistral_7b,popqa,0.8,0.37872008662424944,0.37872008662424905,0.37872008662424944,0.3787200866242498,7.438018334700375e-05,13837,0.8884151188841511,0.5331357953313579
Mistral,PopQA,mistral_7b,popqa,0.8500000000000001,0.3787200866242494,0.3787200866242491,0.37872008662424944,0.37872008662424983,7.438018334700375e-05,13837,0.8884151188841511,0.5331357953313579
Mistral,PopQA,mistral_7b,popqa,0.9,0.37872008662424944,0.3787200866242491,0.3787200866242495,0.3787200866242498,7.438018334700375e-05,13837,0.8884151188841511,0.5331357953313579
Mistral,PopQA,mistral_7b,popqa,0.9500000000000001,0.37872008662424944,0.3787200866242491,0.37872008662424944,0.3787200866242498,7.438018334700375e-05,13837,0.8884151188841511,0.5331357953313579
Mistral,PopQA,mistral_7b,popqa,1.0,0.3787200866242481,0.3787200866242481,0.3787200866242481,0.3787200866242481,7.438018334700375e-05,13837,0.8884151188841511,0.5331357953313579
Mistral,TruthfulQA,mistral_7b,truthfulqa,0.0,0.01869189226960973,0.0025927720817854006,0.014798745266805798,0.04827741616284382,0.003204400367745002,1526,0.2889908256880734,0.5353866317169069
Mistral,TruthfulQA,mistral_7b,truthfulqa,0.05,0.060311867502453924,0.019984289430376615,0.060564496577089406,0.10404328994856743,0.003204400367745002,1526,0.2889908256880734,0.5353866317169069
Mistral,TruthfulQA,mistral_7b,truthfulqa,0.1,0.12229278881968916,0.07505742770091543,0.1214348072971587,0.16650782309225756,0.003204400367745002,1526,0.2889908256880734,0.5353866317169069
Mistral,TruthfulQA,mistral_7b,truthfulqa,0.15000000000000002,0.1933545287060329,0.15172503334595508,0.1910008766915236,0.23447967006300166,0.003204400367745002,1526,0.2889908256880734,0.5353866317169069
Mistral,TruthfulQA,mistral_7b,truthfulqa,0.2,0.27705410453235296,0.23578403386414598,0.2750598772097145,0.3214372568059578,0.003204400367745002,1526,0.2889908256880734,0.5353866317169069
Mistral,TruthfulQA,mistral_7b,truthfulqa,0.25,0.36748999474502725,0.32723442925548807,0.36781463640220097,0.4025976710993833,0.003204400367745002,1526,0.2889908256880734,0.5353866317169069
Mistral,TruthfulQA,mistral_7b,truthfulqa,0.30000000000000004,0.472534759530518,0.43738070579656557,0.47506232671851323,0.5069467751909303,0.003204400367745002,1526,0.2889908256880734,0.5353866317169069
Mistral,TruthfulQA,mistral_7b,truthfulqa,0.35000000000000003,0.5869825380291468,0.5649184996862342,0.5939043619338862,0.5939043619338862,0.003204400367745002,1526,0.2889908256880734,0.5353866317169069
Mistral,TruthfulQA,mistral_7b,truthfulqa,0.4,0.5939043619338861,0.5939043619338862,0.5939043619338862,0.5939043619338862,0.003204400367745002,1526,0.2889908256880734,0.5353866317169069
Mistral,TruthfulQA,mistral_7b,truthfulqa,0.45,0.5939043619338861,0.5939043619338862,0.5939043619338862,0.5939043619338863,0.003204400367745002,1526,0.2889908256880734,0.5353866317169069
Mistral,TruthfulQA,mistral_7b,truthfulqa,0.5,0.5939043619338861,0.5939043619338862,0.5939043619338862,0.5939043619338863,0.003204400367745002,1526,0.2889908256880734,0.5353866317169069
Mistral,TruthfulQA,mistral_7b,truthfulqa,0.55,0.5939043619338861,0.5939043619338862,0.5939043619338862,0.5939043619338863,0.003204400367745002,1526,0.2889908256880734,0.5353866317169069
Mistral,TruthfulQA,mistral_7b,truthfulqa,0.6000000000000001,0.5939043619338861,0.5939043619338862,0.5939043619338862,0.5939043619338863,0.003204400367745002,1526,0.2889908256880734,0.5353866317169069
Mistral,TruthfulQA,mistral_7b,truthfulqa,0.65,0.5939043619338861,0.5939043619338862,0.5939043619338862,0.5939043619338863,0.003204400367745002,1526,0.2889908256880734,0.5353866317169069
Mistral,TruthfulQA,mistral_7b,truthfulqa,0.7000000000000001,0.5939043619338861,0.5939043619338862,0.5939043619338862,0.5939043619338863,0.003204400367745002,1526,0.2889908256880734,0.5353866317169069
Mistral,TruthfulQA,mistral_7b,truthfulqa,0.75,0.5939043619338861,0.5939043619338862,0.5939043619338862,0.5939043619338863,0.003204400367745002,1526,0.2889908256880734,0.5353866317169069
Mistral,TruthfulQA,mistral_7b,truthfulqa,0.8,0.5939043619338861,0.5939043619338862,0.5939043619338862,0.5939043619338863,0.003204400367745002,1526,0.2889908256880734,0.5353866317169069
Mistral,TruthfulQA,mistral_7b,truthfulqa,0.8500000000000001,0.5939043619338861,0.5939043619338862,0.5939043619338862,0.5939043619338863,0.003204400367745002,1526,0.2889908256880734,0.5353866317169069
Mistral,TruthfulQA,mistral_7b,truthfulqa,0.9,0.5939043619338861,0.5939043619338862,0.5939043619338862,0.5939043619338863,0.003204400367745002,1526,0.2889908256880734,0.5353866317169069
Mistral,TruthfulQA,mistral_7b,truthfulqa,0.9500000000000001,0.5939043619338861,0.5939043619338862,0.5939043619338862,0.5939043619338863,0.003204400367745002,1526,0.2889908256880734,0.5353866317169069
Mistral,TruthfulQA,mistral_7b,truthfulqa,1.0,0.5939043619338863,0.5939043619338863,0.5939043619338863,0.5939043619338863,0.003204400367745002,1526,0.2889908256880734,0.5353866317169069
Qwen,ChaosNLI,qwen2_5_7b,chaosnli,0.0,0.010202262122871853,0.0010686092361042482,0.00919228461987358,0.025142551424499556,0.0010686092361042471,5855,0.31238257899231425,0.5316823228010248
Qwen,ChaosNLI,qwen2_5_7b,chaosnli,0.05,0.0553835495216529,0.03438015607488927,0.055058602506302116,0.07762026459486143,0.0010686092361042471,5855,0.31238257899231425,0.5316823228010248
Qwen,ChaosNLI,qwen2_5_7b,chaosnli,0.1,0.11968170166824309,0.09789252725708583,0.11894023166048814,0.1408003036022674,0.0010686092361042471,5855,0.31238257899231425,0.5316823228010248
Qwen,ChaosNLI,qwen2_5_7b,chaosnli,0.15000000000000002,0.1910577906219284,0.16978705440344438,0.19094553619844357,0.2120301663990448,0.0010686092361042471,5855,0.31238257899231425,0.5316823228010248
Qwen,ChaosNLI,qwen2_5_7b,chaosnli,0.2,0.2709829401431151,0.25142999201032623,0.27144377409215786,0.29064518863561295,0.0010686092361042471,5855,0.31238257899231425,0.5316823228010248
Qwen,ChaosNLI,qwen2_5_7b,chaosnli,0.25,0.3592119629384023,0.3401257568822081,0.35932717142566284,0.3763130381371808,0.0010686092361042471,5855,0.31238257899231425,0.5316823228010248
Qwen,ChaosNLI,qwen2_5_7b,chaosnli,0.30000000000000004,0.4616086756029828,0.44351798903927203,0.461980887638748,0.4789667543502656,0.0010686092361042471,5855,0.31238257899231425,0.5316823228010248
Qwen,ChaosNLI,qwen2_5_7b,chaosnli,0.35000000000000003,0.5801168521014093,0.5638960879078538,0.5808819546193713,0.5967969732121201,0.0010686092361042471,5855,0.31238257899231425,0.5316823228010248
Qwen,ChaosNLI,qwen2_5_7b,chaosnli,0.4,0.6325780706979041,0.632578070697904,0.6325780706979041,0.6325780706979043,0.0010686092361042471,5855,0.31238257899231425,0.5316823228010248
Qwen,ChaosNLI,qwen2_5_7b,chaosnli,0.45,0.6325780706979041,0.632578070697904,0.6325780706979041,0.6325780706979043,0.0010686092361042471,5855,0.31238257899231425,0.5316823228010248
Qwen,ChaosNLI,qwen2_5_7b,chaosnli,0.5,0.6325780706979041,0.632578070697904,0.6325780706979041,0.6325780706979043,0.0010686092361042471,5855,0.31238257899231425,0.5316823228010248
Qwen,ChaosNLI,qwen2_5_7b,chaosnli,0.55,0.6325780706979041,0.632578070697904,0.6325780706979041,0.6325780706979043,0.0010686092361042471,5855,0.31238257899231425,0.5316823228010248
Qwen,ChaosNLI,qwen2_5_7b,chaosnli,0.6000000000000001,0.6325780706979041,0.632578070697904,0.6325780706979041,0.6325780706979043,0.0010686092361042471,5855,0.31238257899231425,0.5316823228010248
Qwen,ChaosNLI,qwen2_5_7b,chaosnli,0.65,0.6325780706979041,0.6325780706979038,0.6325780706979041,0.6325780706979043,0.0010686092361042471,5855,0.31238257899231425,0.5316823228010248
Qwen,ChaosNLI,qwen2_5_7b,chaosnli,0.7000000000000001,0.6325780706979041,0.632578070697904,0.6325780706979041,0.6325780706979042,0.0010686092361042471,5855,0.31238257899231425,0.5316823228010248
Qwen,ChaosNLI,qwen2_5_7b,chaosnli,0.75,0.6325780706979041,0.632578070697904,0.6325780706979041,0.6325780706979043,0.0010686092361042471,5855,0.31238257899231425,0.5316823228010248
Qwen,ChaosNLI,qwen2_5_7b,chaosnli,0.8,0.6325780706979041,0.632578070697904,0.6325780706979041,0.6325780706979043,0.0010686092361042471,5855,0.31238257899231425,0.5316823228010248
Qwen,ChaosNLI,qwen2_5_7b,chaosnli,0.8500000000000001,0.6325780706979041,0.632578070697904,0.6325780706979041,0.6325780706979043,0.0010686092361042471,5855,0.31238257899231425,0.5316823228010248
Qwen,ChaosNLI,qwen2_5_7b,chaosnli,0.9,0.6325780706979041,0.632578070697904,0.6325780706979041,0.6325780706979043,0.0010686092361042471,5855,0.31238257899231425,0.5316823228010248
Qwen,ChaosNLI,qwen2_5_7b,chaosnli,0.9500000000000001,0.6325780706979041,0.6325780706979038,0.6325780706979041,0.6325780706979043,0.0010686092361042471,5855,0.31238257899231425,0.5316823228010248
Qwen,ChaosNLI,qwen2_5_7b,chaosnli,1.0,0.6325780706979042,0.6325780706979042,0.6325780706979042,0.6325780706979042,0.0010686092361042471,5855,0.31238257899231425,0.5316823228010248
Qwen,Pavlick-NLI,qwen2_5_7b,pavlick_nli,0.0,0.024254435488110602,0.0010245611239855863,0.020747362760707957,0.05993682575315634,0.007684208429891824,935,0.5882352941176471,0.5304812834224599
Qwen,Pavlick-NLI,qwen2_5_7b,pavlick_nli,0.05,0.059404053968683854,0.00860631344147886,0.06198594800112751,0.11423856532439203,0.007684208429891824,935,0.5882352941176471,0.5304812834224599
Qwen,Pavlick-NLI,qwen2_5_7b,pavlick_nli,0.1,0.11307159020417246,0.07069471755500494,0.10988418054745334,0.1621367978707178,0.007684208429891824,935,0.5882352941176471,0.5304812834224599
Qwen,Pavlick-NLI,qwen2_5_7b,pavlick_nli,0.15000000000000002,0.18194053983623504,0.1292611928048306,0.18390872175541137,0.2385562507059921,0.007684208429891824,935,0.5882352941176471,0.5304812834224599
Qwen,Pavlick-NLI,qwen2_5_7b,pavlick_nli,0.2,0.25784617526783066,0.20568064564010488,0.25793326296336944,0.3145402650635727,0.007684208429891824,935,0.5882352941176471,0.5304812834224599
Qwen,Pavlick-NLI,qwen2_5_7b,pavlick_nli,0.25,0.3336647230038874,0.279705186848063,0.3319578041713275,0.38421042149459195,0.007684208429891824,935,0.5882352941176471,0.5304812834224599
Qwen,Pavlick-NLI,qwen2_5_7b,pavlick_nli,0.30000000000000004,0.43501738307191273,0.38856480627153067,0.43646303881785625,0.4843612713641821,0.007684208429891824,935,0.5882352941176471,0.5304812834224599
Qwen,Pavlick-NLI,qwen2_5_7b,pavlick_nli,0.35000000000000003,0.543911837573596,0.4930700409180595,0.5453226582413239,0.5975752755645884,0.007684208429891824,935,0.5882352941176471,0.5304812834224599
Qwen,Pavlick-NLI,qwen2_5_7b,pavlick_nli,0.4,0.6783752394854632,0.6454735081109143,0.6781313939379547,0.7175385761692499,0.007684208429891824,935,0.5882352941176471,0.5304812834224599
Qwen,Pavlick-NLI,qwen2_5_7b,pavlick_nli,0.45,0.8304303558961631,0.7998364484533916,0.8327120535192789,0.8544839774039726,0.007684208429891824,935,0.5882352941176471,0.5304812834224599
Qwen,Pavlick-NLI,qwen2_5_7b,pavlick_nli,0.5,0.8893190556194824,0.8893190556194822,0.8893190556194823,0.8893190556194823,0.007684208429891824,935,0.5882352941176471,0.5304812834224599
Qwen,Pavlick-NLI,qwen2_5_7b,pavlick_nli,0.55,0.8893190556194824,0.8893190556194822,0.8893190556194823,0.8893190556194823,0.007684208429891824,935,0.5882352941176471,0.5304812834224599
Qwen,Pavlick-NLI,qwen2_5_7b,pavlick_nli,0.6000000000000001,0.8893190556194824,0.8893190556194822,0.8893190556194823,0.8893190556194823,0.007684208429891824,935,0.5882352941176471,0.5304812834224599
Qwen,Pavlick-NLI,qwen2_5_7b,pavlick_nli,0.65,0.8893190556194823,0.8893190556194822,0.8893190556194823,0.8893190556194823,0.007684208429891824,935,0.5882352941176471,0.5304812834224599
Qwen,Pavlick-NLI,qwen2_5_7b,pavlick_nli,0.7000000000000001,0.8893190556194824,0.8893190556194822,0.8893190556194823,0.8893190556194823,0.007684208429891824,935,0.5882352941176471,0.5304812834224599
Qwen,Pavlick-NLI,qwen2_5_7b,pavlick_nli,0.75,0.8893190556194823,0.8893190556194822,0.8893190556194823,0.8893190556194823,0.007684208429891824,935,0.5882352941176471,0.5304812834224599
Qwen,Pavlick-NLI,qwen2_5_7b,pavlick_nli,0.8,0.8893190556194823,0.8893190556194822,0.8893190556194823,0.8893190556194823,0.007684208429891824,935,0.5882352941176471,0.5304812834224599
Qwen,Pavlick-NLI,qwen2_5_7b,pavlick_nli,0.8500000000000001,0.8893190556194823,0.8893190556194822,0.8893190556194823,0.8893190556194823,0.007684208429891824,935,0.5882352941176471,0.5304812834224599
Qwen,Pavlick-NLI,qwen2_5_7b,pavlick_nli,0.9,0.8893190556194823,0.8893190556194822,0.8893190556194823,0.8893190556194823,0.007684208429891824,935,0.5882352941176471,0.5304812834224599
Qwen,Pavlick-NLI,qwen2_5_7b,pavlick_nli,0.9500000000000001,0.8893190556194823,0.8893190556194822,0.8893190556194823,0.8893190556194823,0.007684208429891824,935,0.5882352941176471,0.5304812834224599
Qwen,Pavlick-NLI,qwen2_5_7b,pavlick_nli,1.0,0.8893190556194827,0.8893190556194827,0.8893190556194827,0.8893190556194827,0.007684208429891824,935,0.5882352941176471,0.5304812834224599
Qwen,PubMedQA,qwen2_5_7b,pubmedqa,0.0,0.01968840278016301,0.0020842058954460797,0.01869851623636858,0.04640881241212146,0.00830715517046124,1868,0.1076017130620985,0.5353319057815846
Qwen,PubMedQA,qwen2_5_7b,pubmedqa,0.05,0.08387313284173936,0.04987259943409058,0.0845104696537817,0.11914833987347281,0.00830715517046124,1868,0.1076017130620985,0.5353319057815846
Qwen,PubMedQA,qwen2_5_7b,pubmedqa,0.1,0.17778332658136584,0.13646727498331837,0.17803271924694766,0.21267058946663872,0.00830715517046124,1868,0.1076017130620985,0.5353319057815846
Qwen,PubMedQA,qwen2_5_7b,pubmedqa,0.15000000000000002,0.2849251867449142,0.25077224670829873,0.2854101169279899,0.32195307000976375,0.00830715517046124,1868,0.1076017130620985,0.5353319057815846
Qwen,PubMedQA,qwen2_5_7b,pubmedqa,0.2,0.32351177416964993,0.3235117741696499,0.32351177416965,0.32351177416965,0.00830715517046124,1868,0.1076017130620985,0.5353319057815846
Qwen,PubMedQA,qwen2_5_7b,pubmedqa,0.25,0.32351177416964993,0.3235117741696499,0.32351177416965,0.32351177416965,0.00830715517046124,1868,0.1076017130620985,0.5353319057815846
Qwen,PubMedQA,qwen2_5_7b,pubmedqa,0.30000000000000004,0.32351177416965,0.3235117741696499,0.32351177416965,0.32351177416965,0.00830715517046124,1868,0.1076017130620985,0.5353319057815846
Qwen,PubMedQA,qwen2_5_7b,pubmedqa,0.35000000000000003,0.32351177416964993,0.3235117741696499,0.32351177416965,0.32351177416965,0.00830715517046124,1868,0.1076017130620985,0.5353319057815846
Qwen,PubMedQA,qwen2_5_7b,pubmedqa,0.4,0.32351177416964993,0.3235117741696499,0.32351177416964993,0.32351177416965,0.00830715517046124,1868,0.1076017130620985,0.5353319057815846
Qwen,PubMedQA,qwen2_5_7b,pubmedqa,0.45,0.32351177416965,0.3235117741696499,0.32351177416965,0.32351177416965,0.00830715517046124,1868,0.1076017130620985,0.5353319057815846
Qwen,PubMedQA,qwen2_5_7b,pubmedqa,0.5,0.32351177416964993,0.3235117741696499,0.32351177416965,0.32351177416965005,0.00830715517046124,1868,0.1076017130620985,0.5353319057815846
Qwen,PubMedQA,qwen2_5_7b,pubmedqa,0.55,0.32351177416964993,0.3235117741696499,0.32351177416964993,0.32351177416965005,0.00830715517046124,1868,0.1076017130620985,0.5353319057815846
Qwen,PubMedQA,qwen2_5_7b,pubmedqa,0.6000000000000001,0.32351177416964993,0.3235117741696499,0.32351177416964993,0.32351177416965,0.00830715517046124,1868,0.1076017130620985,0.5353319057815846
Qwen,PubMedQA,qwen2_5_7b,pubmedqa,0.65,0.32351177416965,0.3235117741696499,0.32351177416965,0.32351177416965,0.00830715517046124,1868,0.1076017130620985,0.5353319057815846
Qwen,PubMedQA,qwen2_5_7b,pubmedqa,0.7000000000000001,0.32351177416965,0.3235117741696499,0.32351177416965,0.32351177416965,0.00830715517046124,1868,0.1076017130620985,0.5353319057815846
Qwen,PubMedQA,qwen2_5_7b,pubmedqa,0.75,0.32351177416964993,0.3235117741696499,0.32351177416965,0.32351177416965,0.00830715517046124,1868,0.1076017130620985,0.5353319057815846
Qwen,PubMedQA,qwen2_5_7b,pubmedqa,0.8,0.32351177416965,0.3235117741696499,0.32351177416965,0.32351177416965,0.00830715517046124,1868,0.1076017130620985,0.5353319057815846
Qwen,PubMedQA,qwen2_5_7b,pubmedqa,0.8500000000000001,0.32351177416964993,0.3235117741696499,0.32351177416965,0.32351177416965,0.00830715517046124,1868,0.1076017130620985,0.5353319057815846
Qwen,PubMedQA,qwen2_5_7b,pubmedqa,0.9,0.32351177416965,0.3235117741696499,0.32351177416965,0.32351177416965005,0.00830715517046124,1868,0.1076017130620985,0.5353319057815846
Qwen,PubMedQA,qwen2_5_7b,pubmedqa,0.9500000000000001,0.32351177416965,0.3235117741696499,0.32351177416965,0.32351177416965005,0.00830715517046124,1868,0.1076017130620985,0.5353319057815846
Qwen,PubMedQA,qwen2_5_7b,pubmedqa,1.0,0.32351177416965,0.32351177416965,0.32351177416965,0.32351177416965,0.00830715517046124,1868,0.1076017130620985,0.5353319057815846
Qwen,MedQA,qwen2_5_7b,medqa,0.0,0.005774473275477378,0.0004235194415738192,0.005246682371005972,0.01279227829674324,4.113969449285871e-06,19115,0.5011770860580695,0.5324614177347633
Qwen,MedQA,qwen2_5_7b,medqa,0.05,0.05261685282558358,0.042039027413130745,0.052220095248953755,0.06491759591752405,4.113969449285871e-06,19115,0.5011770860580695,0.5324614177347633
Qwen,MedQA,qwen2_5_7b,medqa,0.1,0.11122625112215476,0.09898380539083956,0.11072715861032664,0.12247051182981353,4.113969449285871e-06,19115,0.5011770860580695,0.5324614177347633
Qwen,MedQA,qwen2_5_7b,medqa,0.15000000000000002,0.1758180490731102,0.163110902078681,0.17594470952569174,0.1874783600091165,4.113969449285871e-06,19115,0.5011770860580695,0.5324614177347633
Qwen,MedQA,qwen2_5_7b,medqa,0.2,0.2495101069582235,0.23894989657559976,0.24955036988354767,0.26024520942272317,4.113969449285871e-06,19115,0.5011770860580695,0.5324614177347633
Qwen,MedQA,qwen2_5_7b,medqa,0.25,0.3324240523644108,0.32155180431052655,0.3323829506281424,0.34319312667215235,4.113969449285871e-06,19115,0.5011770860580695,0.5324614177347633
Qwen,MedQA,qwen2_5_7b,medqa,0.30000000000000004,0.428108055585846,0.41782633043671313,0.4283219523766296,0.4381884661083595,4.113969449285871e-06,19115,0.5011770860580695,0.5324614177347633
Qwen,MedQA,qwen2_5_7b,medqa,0.35000000000000003,0.5370041699901502,0.5269870896939275,0.5370528210249175,0.5474435915968014,4.113969449285871e-06,19115,0.5011770860580695,0.5324614177347633
Qwen,MedQA,qwen2_5_7b,medqa,0.4,0.6650738249580963,0.6562583413395112,0.6648666386548672,0.6730555304980982,4.113969449285871e-06,19115,0.5011770860580695,0.5324614177347633
Qwen,MedQA,qwen2_5_7b,medqa,0.45,0.8161277386094116,0.8084081614894868,0.8161671627237914,0.8235067584859709,4.113969449285871e-06,19115,0.5011770860580695,0.5324614177347633
Qwen,MedQA,qwen2_5_7b,medqa,0.5,0.9392626687923482,0.9392626687923478,0.9392626687923482,0.9392626687923487,4.113969449285871e-06,19115,0.5011770860580695,0.5324614177347633
Qwen,MedQA,qwen2_5_7b,medqa,0.55,0.9392626687923483,0.9392626687923478,0.9392626687923482,0.9392626687923487,4.113969449285871e-06,19115,0.5011770860580695,0.5324614177347633
Qwen,MedQA,qwen2_5_7b,medqa,0.6000000000000001,0.9392626687923483,0.9392626687923478,0.9392626687923482,0.9392626687923488,4.113969449285871e-06,19115,0.5011770860580695,0.5324614177347633
Qwen,MedQA,qwen2_5_7b,medqa,0.65,0.9392626687923482,0.9392626687923478,0.9392626687923482,0.9392626687923487,4.113969449285871e-06,19115,0.5011770860580695,0.5324614177347633
Qwen,MedQA,qwen2_5_7b,medqa,0.7000000000000001,0.9392626687923483,0.9392626687923478,0.9392626687923482,0.9392626687923487,4.113969449285871e-06,19115,0.5011770860580695,0.5324614177347633
Qwen,MedQA,qwen2_5_7b,medqa,0.75,0.9392626687923483,0.9392626687923478,0.9392626687923482,0.9392626687923488,4.113969449285871e-06,19115,0.5011770860580695,0.5324614177347633
Qwen,MedQA,qwen2_5_7b,medqa,0.8,0.9392626687923482,0.9392626687923478,0.9392626687923482,0.9392626687923487,4.113969449285871e-06,19115,0.5011770860580695,0.5324614177347633
Qwen,MedQA,qwen2_5_7b,medqa,0.8500000000000001,0.9392626687923482,0.9392626687923478,0.9392626687923482,0.9392626687923487,4.113969449285871e-06,19115,0.5011770860580695,0.5324614177347633
Qwen,MedQA,qwen2_5_7b,medqa,0.9,0.9392626687923483,0.9392626687923478,0.9392626687923482,0.9392626687923487,4.113969449285871e-06,19115,0.5011770860580695,0.5324614177347633
Qwen,MedQA,qwen2_5_7b,medqa,0.9500000000000001,0.9392626687923483,0.939262668792348,0.9392626687923482,0.9392626687923487,4.113969449285871e-06,19115,0.5011770860580695,0.5324614177347633
Qwen,MedQA,qwen2_5_7b,medqa,1.0,0.9392626687923508,0.9392626687923508,0.9392626687923508,0.9392626687923508,4.113969449285871e-06,19115,0.5011770860580695,0.5324614177347633
Qwen,PopQA,qwen2_5_7b,popqa,0.0,0.006450484909640741,0.0005344600210637809,0.005290918133742864,0.015650152500704912,7.438018334700375e-05,13837,0.8884151188841511,0.5331357953313579
Qwen,PopQA,qwen2_5_7b,popqa,0.05,0.08321816813617118,0.06812018818165762,0.08334883081008279,0.09531090659071881,7.438018334700375e-05,13837,0.8884151188841511,0.5331357953313579
Qwen,PopQA,qwen2_5_7b,popqa,0.1,0.17614877439690538,0.16248256289736648,0.17674503786658616,0.18916719348493896,7.438018334700375e-05,13837,0.8884151188841511,0.5331357953313579
Qwen,PopQA,qwen2_5_7b,popqa,0.15000000000000002,0.28022987560454465,0.2657474824728957,0.28026300135286025,0.2943184403951077,7.438018334700375e-05,13837,0.8884151188841511,0.5331357953313579
Qwen,PopQA,qwen2_5_7b,popqa,0.2,0.3786335916147587,0.378720086624249,0.37872008662424944,0.37872008662424983,7.438018334700375e-05,13837,0.8884151188841511,0.5331357953313579
Qwen,PopQA,qwen2_5_7b,popqa,0.25,0.37872008662424944,0.3787200866242491,0.3787200866242495,0.37872008662424983,7.438018334700375e-05,13837,0.8884151188841511,0.5331357953313579
Qwen,PopQA,qwen2_5_7b,popqa,0.30000000000000004,0.3787200866242494,0.37872008662424905,0.37872008662424944,0.3787200866242497,7.438018334700375e-05,13837,0.8884151188841511,0.5331357953313579
Qwen,PopQA,qwen2_5_7b,popqa,0.35000000000000003,0.37872008662424944,0.3787200866242491,0.3787200866242495,0.37872008662424983,7.438018334700375e-05,13837,0.8884151188841511,0.5331357953313579
Qwen,PopQA,qwen2_5_7b,popqa,0.4,0.37872008662424944,0.3787200866242491,0.37872008662424944,0.37872008662424983,7.438018334700375e-05,13837,0.8884151188841511,0.5331357953313579
